F0360/MID3/,F0214/MID3/,0
F0426/MID4/,F0953/MID2/,0
F0911/MID6/,F0595/MID4/,0
F0498/MID1/,F0211/MID1/,0
F0775/MID3/,F0775/MID4/,1
F0598/MID2/,F0598/MID4/,1
F0023/MID4/,F0580/MID2/,0
F0627/MID1/,F0143/MID6/,0
F0174/MID2/,F0174/MID6/,1
F0372/MID4/,F0545/MID3/,0
F0065/MID2/,F0065/MID4/,1
F0031/MID4/,F0601/MID35/,0
F0020/MID8/,F0020/MID5/,1
F0136/MID2/,F0549/MID1/,0
F0882/MID3/,F0882/MID1/,1
F0401/MID7/,F0401/MID2/,1
F0954/MID3/,F0627/MID2/,0
F0414/MID11/,F0414/MID8/,1
F0870/MID3/,F0863/MID2/,0
F0255/MID6/,F0725/MID1/,0
F0766/MID6/,F0766/MID4/,1
F0303/MID6/,F0303/MID3/,1
F0215/MID3/,F0215/MID5/,1
F0188/MID5/,F0188/MID2/,1
F0788/MID1/,F0985/MID3/,0
F0775/MID4/,F0775/MID3/,1
F0008/MID2/,F0008/MID5/,1
F0668/MID4/,F0864/MID2/,0
F0773/MID4/,F0773/MID5/,1
F0188/MID2/,F0188/MID5/,1
F0237/MID2/,F0237/MID6/,1
F0193/MID11/,F0634/MID8/,0
F0598/MID3/,F0598/MID2/,1
F0408/MID4/,F0357/MID1/,0
F0927/MID6/,F0633/MID4/,0
F0258/MID1/,F0560/MID3/,0
F0747/MID2/,F0202/MID3/,0
F0020/MID10/,F0020/MID8/,1
F0545/MID6/,F0623/MID1/,0
F0259/MID5/,F0504/MID1/,0
F0990/MID10/,F0990/MID9/,1
F0078/MID4/,F0078/MID5/,1
F0602/MID2/,F0602/MID6/,1
F0426/MID3/,F0638/MID5/,0
F0926/MID5/,F0835/MID5/,0
F0690/MID5/,F0690/MID9/,1
F0583/MID4/,F0644/MID1/,0
F0624/MID1/,F0990/MID12/,0
F0349/MID10/,F0349/MID3/,1
F0987/MID3/,F0987/MID5/,1
F0246/MID5/,F0246/MID4/,1
F0917/MID1/,F0479/MID2/,0
F0709/MID2/,F0598/MID1/,0
F0004/MID4/,F0151/MID3/,0
F0877/MID3/,F0877/MID6/,1
F0561/MID4/,F0958/MID4/,0
F0246/MID4/,F0246/MID5/,1
F0759/MID2/,F0839/MID3/,0
F0231/MID14/,F0231/MID7/,1
F0114/MID3/,F0114/MID1/,1
F0564/MID3/,F0564/MID5/,1
F0824/MID4/,F0677/MID1/,0
F0091/MID6/,F0091/MID4/,1
F0467/MID4/,F0118/MID2/,0
F0513/MID2/,F0513/MID10/,1
F0648/MID2/,F0648/MID4/,1
F0231/MID11/,F0231/MID14/,1
F0763/MID8/,F0327/MID2/,0
F0873/MID10/,F0873/MID3/,1
F0528/MID1/,F0219/MID2/,0
F0950/MID5/,F0950/MID3/,1
F0814/MID1/,F0760/MID4/,0
F1000/MID4/,F1000/MID6/,1
F0602/MID6/,F0602/MID2/,1
F0128/MID1/,F0730/MID4/,0
F0920/MID1/,F0920/MID5/,1
F0975/MID3/,F0975/MID2/,1
F0215/MID5/,F0215/MID9/,1
F0174/MID4/,F0174/MID2/,1
F0206/MID10/,F0206/MID1/,1
F0220/MID5/,F0665/MID3/,0
F0114/MID5/,F0114/MID8/,1
F0590/MID5/,F0837/MID3/,0
F0842/MID1/,F0950/MID4/,0
F0601/MID33/,F0233/MID5/,0
F0601/MID40/,F0165/MID9/,0
F0987/MID5/,F0987/MID4/,1
F0421/MID2/,F0421/MID10/,1
F0376/MID10/,F0376/MID2/,1
F0174/MID2/,F0174/MID4/,1
F0657/MID2/,F0872/MID1/,0
F0818/MID5/,F0475/MID8/,0
F0705/MID3/,F0889/MID2/,0
F0442/MID8/,F0967/MID1/,0
F0360/MID4/,F0360/MID5/,1
F0990/MID9/,F0990/MID10/,1
F0401/MID9/,F0401/MID2/,1
F0549/MID2/,F0874/MID4/,0
F0767/MID2/,F0285/MID2/,0
F0210/MID1/,F0845/MID3/,0
F0797/MID2/,F0759/MID7/,0
F0099/MID1/,F0458/MID3/,0
F0223/MID5/,F0860/MID2/,0
F0313/MID2/,F0715/MID3/,0
F0448/MID5/,F0448/MID2/,1
F0991/MID4/,F0991/MID8/,1
F0722/MID2/,F0722/MID6/,1
F0617/MID5/,F0617/MID3/,1
F0646/MID4/,F0183/MID1/,0
F0174/MID2/,F0174/MID5/,1
F0409/MID1/,F0807/MID2/,0
F0887/MID10/,F0321/MID2/,0
F0791/MID5/,F0556/MID3/,0
F0053/MID4/,F0234/MID2/,0
F0156/MID3/,F0197/MID5/,0
F0987/MID7/,F0167/MID3/,0
F0114/MID8/,F0114/MID7/,1
F0513/MID8/,F0767/MID1/,0
F0334/MID5/,F0309/MID6/,0
F0567/MID8/,F0567/MID6/,1
F0672/MID4/,F0788/MID3/,0
F0597/MID5/,F0597/MID3/,1
F0231/MID7/,F0231/MID14/,1
F0237/MID6/,F0237/MID3/,1
F0921/MID3/,F0921/MID4/,1
F0696/MID1/,F0649/MID3/,0
F0401/MID9/,F0824/MID8/,0
F0933/MID3/,F0528/MID3/,0
F0188/MID3/,F0848/MID6/,0
F0422/MID6/,F0518/MID3/,0
F0099/MID10/,F0123/MID2/,0
F0987/MID16/,F0987/MID5/,1
F0982/MID3/,F0648/MID4/,0
F0842/MID2/,F0763/MID2/,0
F0873/MID3/,F0873/MID10/,1
F0293/MID6/,F0497/MID2/,0
F0851/MID5/,F0752/MID1/,0
F0578/MID4/,F0578/MID2/,1
F0484/MID5/,F0484/MID2/,1
F0803/MID3/,F0939/MID2/,0
F0023/MID3/,F0023/MID4/,1
F0689/MID2/,F0127/MID4/,0
F0008/MID5/,F0008/MID2/,1
F0513/MID8/,F0841/MID3/,0
F0020/MID8/,F0020/MID2/,1
F0919/MID2/,F0590/MID4/,0
F0638/MID5/,F0560/MID5/,0
F0873/MID10/,F0873/MID9/,1
F0065/MID4/,F0065/MID2/,1
F0659/MID1/,F0437/MID1/,0
F0298/MID3/,F0298/MID6/,1
F0022/MID3/,F0022/MID5/,1
F0173/MID6/,F0568/MID2/,0
F0552/MID1/,F0226/MID3/,0
F0962/MID3/,F0342/MID5/,0
F0020/MID3/,F0020/MID8/,1
F0754/MID3/,F0629/MID2/,0
F0532/MID5/,F0532/MID4/,1
F0991/MID8/,F0991/MID6/,1
F0974/MID6/,F0143/MID4/,0
F0005/MID2/,F0603/MID1/,0
F0564/MID5/,F0027/MID1/,0
F0299/MID2/,F0043/MID3/,0
F0858/MID3/,F0112/MID3/,0
F0976/MID5/,F0976/MID8/,1
F0008/MID5/,F0791/MID6/,0
F0820/MID1/,F0820/MID4/,1
F0690/MID5/,F0690/MID10/,1
F0402/MID7/,F0402/MID3/,1
F0401/MID2/,F0401/MID10/,1
F0307/MID1/,F0664/MID2/,0
F0091/MID4/,F0091/MID6/,1
F0023/MID5/,F0023/MID3/,1
F0598/MID2/,F0598/MID3/,1
F0987/MID5/,F0987/MID16/,1
F0312/MID6/,F0636/MID6/,0
F0215/MID5/,F0215/MID3/,1
F0298/MID6/,F0298/MID3/,1
F0881/MID2/,F0881/MID6/,1
F0752/MID6/,F0752/MID1/,1
F0099/MID10/,F0099/MID6/,1
F0927/MID4/,F0927/MID3/,1
F0987/MID4/,F0987/MID5/,1
F0165/MID8/,F0219/MID3/,0
F0648/MID4/,F0738/MID4/,0
F0621/MID5/,F0245/MID5/,0
F0872/MID8/,F0602/MID2/,0
F0902/MID1/,F0902/MID5/,1
F0312/MID2/,F0151/MID3/,0
F0879/MID6/,F0421/MID6/,0
F0987/MID5/,F0987/MID15/,1
F0991/MID8/,F0991/MID7/,1
F0414/MID8/,F0414/MID11/,1
F0090/MID12/,F0090/MID1/,1
F0820/MID4/,F0820/MID1/,1
F0701/MID5/,F0701/MID2/,1
F0390/MID4/,F0816/MID2/,0
F0747/MID1/,F0950/MID3/,0
F0386/MID1/,F0518/MID6/,0
F0533/MID5/,F0421/MID5/,0
F0215/MID3/,F0622/MID5/,0
F0128/MID3/,F0887/MID1/,0
F0713/MID1/,F0146/MID4/,0
F0400/MID3/,F0400/MID8/,1
F0690/MID5/,F0690/MID4/,1
F0882/MID1/,F0882/MID3/,1
F1000/MID6/,F1000/MID4/,1
F0877/MID6/,F0877/MID3/,1
F0114/MID1/,F0114/MID3/,1
F0349/MID3/,F0349/MID5/,1
F0921/MID4/,F0078/MID1/,0
F0991/MID20/,F0358/MID6/,0
F0705/MID3/,F0485/MID2/,0
F0775/MID4/,F0038/MID2/,0
F0602/MID9/,F0602/MID2/,1
F0303/MID10/,F0303/MID6/,1
F0864/MID3/,F0753/MID2/,0
F0613/MID4/,F0327/MID4/,0
F0456/MID3/,F0995/MID3/,0
F0836/MID2/,F0836/MID10/,1
F0303/MID3/,F0303/MID6/,1
F0284/MID1/,F0284/MID4/,1
F0165/MID7/,F0521/MID3/,0
F0020/MID6/,F0020/MID8/,1
F0358/MID7/,F0358/MID6/,1
F0987/MID15/,F0987/MID5/,1
F0786/MID4/,F0786/MID2/,1
F0614/MID4/,F0845/MID2/,0
F0193/MID4/,F0193/MID6/,1
F0390/MID5/,F0390/MID2/,1
F0367/MID4/,F0406/MID6/,0
F0813/MID3/,F0839/MID1/,0
F0881/MID3/,F0881/MID6/,1
F0690/MID4/,F0690/MID5/,1
F0873/MID10/,F0873/MID4/,1
F0771/MID2/,F0513/MID2/,0
F0920/MID5/,F0920/MID1/,1
F0215/MID9/,F0215/MID5/,1
F0215/MID8/,F0215/MID5/,1
F0074/MID4/,F0074/MID6/,1
F0090/MID1/,F0090/MID15/,1
F0628/MID4/,F0994/MID5/,0
F0513/MID10/,F0513/MID6/,1
F0729/MID6/,F0344/MID2/,0
F0561/MID3/,F0922/MID5/,0
F0601/MID25/,F0918/MID5/,0
F0036/MID7/,F0332/MID4/,0
F0974/MID2/,F0141/MID1/,0
F0401/MID2/,F0401/MID7/,1
F0160/MID4/,F0004/MID4/,0
F0421/MID10/,F0421/MID2/,1
F0090/MID14/,F0090/MID2/,1
F0192/MID8/,F0192/MID3/,1
F0387/MID5/,F0934/MID2/,0
F0359/MID2/,F0375/MID1/,0
F0752/MID1/,F0752/MID10/,1
F0474/MID2/,F0345/MID1/,0
F0551/MID2/,F0043/MID1/,0
F0192/MID3/,F0192/MID8/,1
F0762/MID5/,F0762/MID2/,1
F0421/MID2/,F0421/MID9/,1
F0836/MID10/,F0836/MID4/,1
F0551/MID1/,F0492/MID2/,0
F0881/MID6/,F0881/MID4/,1
F0206/MID1/,F0206/MID10/,1
F0053/MID5/,F0617/MID6/,0
F0602/MID8/,F0602/MID2/,1
F0976/MID8/,F0976/MID5/,1
F0349/MID3/,F0349/MID8/,1
F0824/MID5/,F0113/MID3/,0
F0078/MID5/,F0078/MID4/,1
F0272/MID1/,F0743/MID3/,0
F0425/MID4/,F0425/MID6/,1
F0803/MID4/,F0169/MID3/,0
F0475/MID2/,F0475/MID3/,1
F0360/MID5/,F0360/MID4/,1
F0835/MID6/,F0569/MID3/,0
F0246/MID4/,F0320/MID8/,0
F1000/MID4/,F1000/MID7/,1
F0774/MID6/,F0126/MID6/,0
F0448/MID2/,F0448/MID5/,1
F0763/MID5/,F0725/MID2/,0
F0836/MID4/,F0836/MID10/,1
F0324/MID1/,F0561/MID1/,0
F0762/MID2/,F0762/MID5/,1
F0496/MID3/,F0770/MID3/,0
F0237/MID2/,F0960/MID5/,0
F0840/MID4/,F0880/MID1/,0
F0926/MID3/,F0174/MID7/,0
F0426/MID3/,F0426/MID4/,1
F0349/MID8/,F0349/MID3/,1
F0658/MID6/,F0490/MID3/,0
F0664/MID9/,F0664/MID3/,1
F0990/MID10/,F0990/MID8/,1
F0068/MID4/,F0293/MID10/,0
F0703/MID3/,F0703/MID5/,1
F0602/MID2/,F0602/MID8/,1
F0174/MID7/,F0174/MID2/,1
F0755/MID5/,F0858/MID3/,0
F0803/MID3/,F0753/MID2/,0
F0873/MID5/,F0873/MID10/,1
F0280/MID2/,F0280/MID1/,1
F0590/MID4/,F0590/MID8/,1
F0978/MID4/,F0429/MID1/,0
F0146/MID2/,F0146/MID7/,1
F0819/MID5/,F0760/MID2/,0
F0390/MID2/,F0390/MID5/,1
F0701/MID7/,F0701/MID2/,1
F0998/MID5/,F0998/MID3/,1
F0881/MID6/,F0881/MID2/,1
F0090/MID2/,F0090/MID14/,1
F0602/MID2/,F0602/MID5/,1
F0812/MID2/,F0205/MID3/,0
F0146/MID1/,F0597/MID6/,0
F0146/MID7/,F0146/MID2/,1
F0444/MID1/,F0353/MID1/,0
F0340/MID3/,F0563/MID4/,0
F0319/MID1/,F0761/MID3/,0
F0879/MID1/,F0083/MID6/,0
F0402/MID7/,F0402/MID5/,1
F0998/MID3/,F0998/MID5/,1
F0163/MID1/,F0564/MID5/,0
F0293/MID5/,F0293/MID9/,1
F0332/MID1/,F0332/MID4/,1
F0351/MID2/,F0351/MID4/,1
F0310/MID3/,F0915/MID6/,0
F0602/MID2/,F0602/MID9/,1
F0703/MID5/,F0703/MID3/,1
F0873/MID10/,F0873/MID5/,1
F0991/MID13/,F0991/MID8/,1
F0750/MID7/,F0750/MID3/,1
F0475/MID5/,F0475/MID2/,1
F0981/MID4/,F0468/MID4/,0
F0152/MID5/,F0183/MID3/,0
F0144/MID6/,F0211/MID4/,0
F0601/MID11/,F0269/MID6/,0
F0735/MID4/,F0445/MID3/,0
F0008/MID2/,F0132/MID1/,0
F0110/MID1/,F0405/MID1/,0
F0017/MID6/,F0017/MID1/,1
F0402/MID5/,F0402/MID7/,1
F0358/MID6/,F0358/MID7/,1
F0820/MID1/,F0820/MID5/,1
F0055/MID2/,F0357/MID1/,0
F0022/MID5/,F0022/MID3/,1
F0349/MID5/,F0349/MID3/,1
F0406/MID3/,F0321/MID3/,0
F0255/MID1/,F0243/MID1/,0
F0564/MID5/,F0564/MID3/,1
F0400/MID7/,F0400/MID3/,1
F0513/MID10/,F0513/MID2/,1
F0786/MID2/,F0786/MID4/,1
F0881/MID6/,F0881/MID3/,1
F0017/MID1/,F0017/MID6/,1
F0039/MID1/,F0032/MID1/,0
F0865/MID3/,F0442/MID2/,0
F0443/MID5/,F0387/MID7/,0
F0784/MID3/,F0457/MID3/,0
F0641/MID3/,F0770/MID3/,0
F0206/MID4/,F0568/MID3/,0
F0213/MID2/,F0160/MID5/,0
F0630/MID2/,F0601/MID32/,0
F0984/MID2/,F0402/MID5/,0
F0600/MID3/,F0444/MID4/,0
F0123/MID1/,F0285/MID6/,0
F0484/MID2/,F0484/MID5/,1
F0557/MID1/,F0601/MID12/,0
F0499/MID2/,F0737/MID4/,0
F0690/MID10/,F0690/MID5/,1
F0475/MID2/,F0475/MID5/,1
F0602/MID5/,F0602/MID2/,1
F0248/MID1/,F0877/MID3/,0
F0980/MID5/,F0017/MID5/,0
F0887/MID5/,F0551/MID3/,0
F0366/MID4/,F0475/MID5/,0
F0414/MID8/,F0750/MID1/,0
F0295/MID3/,F0295/MID6/,1
F0836/MID5/,F0087/MID2/,0
F0215/MID9/,F0569/MID3/,0
F0284/MID4/,F0284/MID1/,1
F0993/MID5/,F0993/MID3/,1
F1000/MID7/,F1000/MID4/,1
F0231/MID14/,F0231/MID11/,1
F0975/MID2/,F0975/MID3/,1
F0023/MID3/,F0023/MID5/,1
F0740/MID9/,F0740/MID3/,1
F0320/MID4/,F0399/MID1/,0
F0280/MID1/,F0280/MID2/,1
F0332/MID4/,F0332/MID1/,1
F0756/MID2/,F0695/MID2/,0
F0682/MID1/,F0815/MID4/,0
F0015/MID2/,F0608/MID1/,0
F0788/MID1/,F0838/MID2/,0
F0664/MID3/,F0664/MID9/,1
F0291/MID4/,F0358/MID2/,0
F0174/MID6/,F0174/MID2/,1
F0305/MID1/,F0807/MID2/,0
F0330/MID3/,F0730/MID4/,0
F0530/MID3/,F0133/MID4/,0
F0023/MID4/,F0023/MID3/,1
F0231/MID8/,F0662/MID4/,0
F0968/MID2/,F0716/MID4/,0
F0309/MID4/,F0729/MID2/,0
F0658/MID3/,F0124/MID1/,0
F0601/MID22/,F0163/MID3/,0
F0464/MID1/,F0997/MID3/,0
F0991/MID8/,F0991/MID4/,1
F0300/MID1/,F0902/MID2/,0
F0303/MID6/,F0303/MID10/,1
F0192/MID8/,F0192/MID4/,1
F0295/MID7/,F0295/MID3/,1
F0401/MID10/,F0401/MID2/,1
F0099/MID6/,F0099/MID10/,1
F0237/MID3/,F0237/MID6/,1
F0032/MID4/,F0029/MID4/,0
F0820/MID5/,F0820/MID1/,1
F0752/MID10/,F0752/MID1/,1
F0090/MID15/,F0090/MID1/,1
F0193/MID6/,F0193/MID4/,1
F0991/MID7/,F0991/MID8/,1
F0990/MID7/,F0174/MID6/,0
F0193/MID10/,F0872/MID7/,0
F0847/MID3/,F0421/MID8/,0
F0601/MID27/,F0957/MID2/,0
F0590/MID2/,F0518/MID5/,0
F0061/MID8/,F0609/MID1/,0
F0343/MID1/,F0332/MID5/,0
F0921/MID4/,F0921/MID3/,1
F0276/MID1/,F0527/MID4/,0
F0780/MID2/,F0818/MID1/,0
F0987/MID5/,F0987/MID3/,1
F0797/MID1/,F0297/MID3/,0
F0008/MID5/,F0008/MID3/,1
F0448/MID3/,F0448/MID5/,1
F0400/MID3/,F0400/MID7/,1
F0729/MID1/,F0288/MID3/,0
F0074/MID6/,F0074/MID4/,1
F0937/MID1/,F0167/MID4/,0
F0877/MID1/,F0921/MID2/,0
F0231/MID1/,F0231/MID14/,1
F0114/MID7/,F0114/MID8/,1
F0414/MID8/,F0508/MID5/,0
F0513/MID1/,F0092/MID6/,0
F0237/MID6/,F0237/MID2/,1
F0532/MID4/,F0532/MID5/,1
